Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
Resnet50,CONV4_6_Residual,256,10985,1.44366e+07,18.2707,1265.58,5.77324e+07,3002.72,32,448.327,512,9,1536,6,1,1,200704,1024,1.39024e+07,200704,2816.18,56.5248,4,126.019,200704, 200704, 200704, 200704, 1, 200704, 150784, 150784, 1024, 1.33107, 200704, 200704, 200704, 200704, 1, 8, 16, 14, 8, 8, 8, 1, 1, 1, 256, 0.5
Resnet50,CONV5_1_1,256,1404937,9.94575e+08,18.2856,18.3853,5.77324e+07,3002.72,32,448.003,512,9,1026,6,1,1,200704,524288,2.58302e+07,25690112,2816.18,56.5248,4,126.019,25690112, 25559296, 25559296, 200704, 1.00512, 25690112, 19398656, 19398656, 524288, 1.32432, 25690112, 25690112, 100352, 100352, 1, 8, 16, 14, 1, 1, 1, 1, 1, 1, 256, 0.5
Resnet50,CONV5_1_2,256,2764873,2.02169e+09,21.3328,10.5519,5.77324e+07,3002.72,32,3456.09,4608,9,9218,54,1,1,25088,2359296,2.91747e+07,58982400,2816.18,56.5248,4,126.019,58982400, 57805056, 57805056, 25088, 1.02037, 58982400, 30670848, 30670848, 2359296, 1.92308, 58982400, 58982400, 12800, 25600, 1, 72, 144, 108, 1, 1, 1, 1, 1, 1, 256, 0.5
Resnet50,CONV5_1_3,256,2408457,1.74721e+09,21.3333,12.2099,5.77324e+07,3002.72,32,384.001,512,9,1026,6,1,1,25088,1048576,2.9407e+07,51380224,2816.18,56.5248,4,126.019,51380224, 50856192, 50856192, 25088, 1.0103, 51380224, 26214400, 26214400, 1048576, 1.96, 51380224, 51380224, 100352, 200704, 1, 8, 16, 12, 1, 1, 1, 1, 1, 1, 256, 0.5
Resnet50,CONV5_1_Residual,256,5889,7.47657e+06,17.0406,2279.2,5.77324e+07,3002.72,32,480.653,512,9,1536,6,1,1,100352,2048,1.34222e+07,100352,2816.18,56.5248,4,126.019,100352, 100352, 100352, 100352, 1, 100352, 88064, 88064, 2048, 1.13953, 100352, 100352, 100352, 100352, 1, 8, 16, 15, 8, 8, 8, 1, 1, 1, 256, 0.5
Resnet50,CONV5_2_1,256,3010569,2.10188e+09,17.0666,8.11967,5.77324e+07,3002.72,32,480.001,512,9,1026,6,1,1,100352,1048576,2.44448e+07,51380224,2816.18,56.5248,4,126.019,51380224, 51249408, 51249408, 100352, 1.00255, 51380224, 45088768, 45088768, 1048576, 1.13953, 51380224, 51380224, 25088, 200704, 1, 8, 16, 15, 1, 1, 1, 1, 1, 1, 256, 0.5
Resnet50,CONV5_2_2,256,2764873,2.02169e+09,21.3328,10.5519,5.77324e+07,3002.72,32,3456.09,4608,9,9218,54,1,1,25088,2359296,2.91747e+07,58982400,2816.18,56.5248,4,126.019,58982400, 57805056, 57805056, 25088, 1.02037, 58982400, 30670848, 30670848, 2359296, 1.92308, 58982400, 58982400, 12800, 25600, 1, 72, 144, 108, 1, 1, 1, 1, 1, 1, 256, 0.5
Resnet50,CONV5_2_3,256,2408457,1.74721e+09,21.3333,12.2099,5.77324e+07,3002.72,32,384.001,512,9,1026,6,1,1,25088,1048576,2.9407e+07,51380224,2816.18,56.5248,4,126.019,51380224, 50856192, 50856192, 25088, 1.0103, 51380224, 26214400, 26214400, 1048576, 1.96, 51380224, 51380224, 100352, 200704, 1, 8, 16, 12, 1, 1, 1, 1, 1, 1, 256, 0.5
Resnet50,CONV5_2_Residual,256,5889,7.47657e+06,17.0406,2279.2,5.77324e+07,3002.72,32,480.653,512,9,1536,6,1,1,100352,2048,1.34222e+07,100352,2816.18,56.5248,4,126.019,100352, 100352, 100352, 100352, 1, 100352, 88064, 88064, 2048, 1.13953, 100352, 100352, 100352, 100352, 1, 8, 16, 15, 8, 8, 8, 1, 1, 1, 256, 0.5
Resnet50,CONV5_3_1,256,3010569,2.10188e+09,17.0666,8.11967,5.77324e+07,3002.72,32,480.001,512,9,1026,6,1,1,100352,1048576,2.44448e+07,51380224,2816.18,56.5248,4,126.019,51380224, 51249408, 51249408, 100352, 1.00255, 51380224, 45088768, 45088768, 1048576, 1.13953, 51380224, 51380224, 25088, 200704, 1, 8, 16, 15, 1, 1, 1, 1, 1, 1, 256, 0.5
Resnet50,CONV5_3_2,256,2764873,2.02169e+09,21.3328,10.5519,5.77324e+07,3002.72,32,3456.09,4608,9,9218,54,1,1,25088,2359296,2.91747e+07,58982400,2816.18,56.5248,4,126.019,58982400, 57805056, 57805056, 25088, 1.02037, 58982400, 30670848, 30670848, 2359296, 1.92308, 58982400, 58982400, 12800, 25600, 1, 72, 144, 108, 1, 1, 1, 1, 1, 1, 256, 0.5
Resnet50,CONV5_3_3,256,2408457,1.74721e+09,21.3333,12.2099,5.77324e+07,3002.72,32,384.001,512,9,1026,6,1,1,25088,1048576,2.9407e+07,51380224,2816.18,56.5248,4,126.019,51380224, 50856192, 50856192, 25088, 1.0103, 51380224, 26214400, 26214400, 1048576, 1.96, 51380224, 51380224, 100352, 200704, 1, 8, 16, 12, 1, 1, 1, 1, 1, 1, 256, 0.5
Resnet50,CONV5_3_Residual,256,5889,7.47657e+06,17.0406,2279.2,5.77324e+07,3002.72,32,480.653,512,9,1536,6,1,1,100352,2048,1.34222e+07,100352,2816.18,56.5248,4,126.019,100352, 100352, 100352, 100352, 1, 100352, 88064, 88064, 2048, 1.13953, 100352, 100352, 100352, 100352, 1, 8, 16, 15, 8, 8, 8, 1, 1, 1, 256, 0.5
Resnet50,FC1000,256,5880398,5.75121e+09,17.0655,2.96729,6.23499e+07,3232.82,32,3920.26,4181,9,50178,294,1,1,100352,100352000,1.74489e+07,100352000,2816.18,282.624,8,126.019,100352000, 87820544, 87820544, 100352, 1.14269, 100352000, 100352000, 100352000, 100352000, 1, 100352000, 100352000, 1000, 8000, 1, 392, 784, 735, 1, 1, 1, 6, 6, 6, 256, 0.5
