Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
ResNeXt50,CONV3_2_1,256,1835009,2.09084e+09,28,13.3917,4.39674e+08,6004.41,1024,28,29,9,114,6,1,1,200704,65536,2.45739e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 49538332, 49538332, 200704, 1.03718, 51380224, 65536, 65536, 65536, 784, 51380224, 51380224, 200704, 51380224, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1.03704
ResNeXt50,CONV3_2_2,256,1703937,4.20473e+09,234,55.6516,4.39674e+08,6004.41,1024,29.4148,243,9,538,54,1,1,6422528,589824,9.48269e+07,398721024,2816.18,56.5248,4,3127.71,398721024, 49527225, 49527225, 6422528, 8.05054, 398721024, 589824, 589824, 589824, 676, 398721024, 398721024, 44302336, 44302336, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 26, 8.66667
ResNeXt50,CONV3_2_3,256,3670017,4.17831e+09,28,6.70128,4.39674e+08,6004.41,1024,28,29,9,114,6,1,1,200704,131072,2.45938e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 99076636, 99076636, 200704, 1.03718, 102760448, 131072, 131072, 131072, 784, 102760448, 102760448, 401408, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1.03704
ResNeXt50,CONV3_3_1,256,1835009,2.09084e+09,28,13.3917,4.39674e+08,6004.41,1024,28,29,9,114,6,1,1,200704,65536,2.45739e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 49538332, 49538332, 200704, 1.03718, 51380224, 65536, 65536, 65536, 784, 51380224, 51380224, 200704, 51380224, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1.03704
ResNeXt50,CONV3_3_2,256,1703937,4.20473e+09,234,55.6516,4.39674e+08,6004.41,1024,29.4148,243,9,538,54,1,1,6422528,589824,9.48269e+07,398721024,2816.18,56.5248,4,3127.71,398721024, 49527225, 49527225, 6422528, 8.05054, 398721024, 589824, 589824, 589824, 676, 398721024, 398721024, 44302336, 44302336, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 26, 8.66667
ResNeXt50,CONV3_3_3,256,3670017,4.17831e+09,28,6.70128,4.39674e+08,6004.41,1024,28,29,9,114,6,1,1,200704,131072,2.45938e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 99076636, 99076636, 200704, 1.03718, 102760448, 131072, 131072, 131072, 784, 102760448, 102760448, 401408, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1.03704
ResNeXt50,CONV3_4_1,256,1835009,2.09084e+09,28,13.3917,4.39674e+08,6004.41,1024,28,29,9,114,6,1,1,200704,65536,2.45739e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 49538332, 49538332, 200704, 1.03718, 51380224, 65536, 65536, 65536, 784, 51380224, 51380224, 200704, 51380224, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1.03704
ResNeXt50,CONV3_4_2,256,1703937,4.20473e+09,234,55.6516,4.39674e+08,6004.41,1024,29.4148,243,9,538,54,1,1,6422528,589824,9.48269e+07,398721024,2816.18,56.5248,4,3127.71,398721024, 49527225, 49527225, 6422528, 8.05054, 398721024, 589824, 589824, 589824, 676, 398721024, 398721024, 44302336, 44302336, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 26, 8.66667
ResNeXt50,CONV3_4_3,256,3670017,4.17831e+09,28,6.70128,4.39674e+08,6004.41,1024,28,29,9,114,6,1,1,200704,131072,2.45938e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 99076636, 99076636, 200704, 1.03718, 102760448, 131072, 131072, 131072, 784, 102760448, 102760448, 401408, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 28, 1.03704
ResNeXt50,CONV4_1_1,256,3670017,2.20209e+09,14,6.35759,4.39674e+08,6004.41,1024,15.0711,16,9,58,6,1,1,401408,262144,2.33325e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 55042574, 55042574, 401408, 0.933463, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 401408, 51380224, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 0.933333
ResNeXt50,CONV4_1_2,256,3145729,3.71069e+09,108,29.1051,4.39674e+08,6004.41,1024,15.9112,117,9,258,54,1,1,3211264,2359296,9.15567e+07,339738624,2816.18,56.5248,4,3127.71,339738624, 47691557, 47691557, 3211264, 7.12366, 339738624, 2359296, 2359296, 2359296, 144, 339738624, 339738624, 37748736, 37748736, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 8.30769
