Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
ResNeXt50,CONV4_1_2,256,393216,2.07882e+09,864,415.621,4.43134e+08,6173.98,1024,150.926,504,9,1200,216,1,1,3211264,2359296,1.63429e+08,339738624,2816.18,226.099,4,3127.71,339738624, 56981652, 56981652, 3211264, 5.96225, 339738624, 2359296, 2359296, 2359296, 144, 339738624, 339738624, 37748736, 37748736, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 6
ResNeXt50,CONV4_1_3,256,1835009,3.46505e+09,56,16.1614,4.39674e+08,6004.41,1024,28.1339,32,9,184,28,1,1,100352,524288,2.96562e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 51091512, 51091512, 100352, 2.0113, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 200704, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
ResNeXt50,CONV4_2_1,256,1835009,2.01562e+09,56,27.783,4.39674e+08,6004.41,1024,28.1384,32,9,184,28,1,1,200704,524288,5.09821e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 51104824, 51104824, 200704, 2.01078, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 100352, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
ResNeXt50,CONV4_2_2,256,393216,2.42977e+09,864,355.59,4.43134e+08,6173.98,1024,150.926,504,9,1200,216,1,1,3211264,2359296,1.39824e+08,339738624,2816.18,226.099,4,3127.71,339738624, 56981652, 56981652, 3211264, 5.96225, 339738624, 2359296, 2359296, 2359296, 144, 339738624, 339738624, 37748736, 37748736, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 6
ResNeXt50,CONV4_2_3,256,1835009,3.46505e+09,56,16.1614,4.39674e+08,6004.41,1024,28.1339,32,9,184,28,1,1,100352,524288,2.96562e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 51091512, 51091512, 100352, 2.0113, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 200704, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
ResNeXt50,CONV4_3_1,256,1835009,2.01562e+09,56,27.783,4.39674e+08,6004.41,1024,28.1384,32,9,184,28,1,1,200704,524288,5.09821e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 51104824, 51104824, 200704, 2.01078, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 100352, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
ResNeXt50,CONV4_3_2,256,393216,2.42977e+09,864,355.59,4.43134e+08,6173.98,1024,150.926,504,9,1200,216,1,1,3211264,2359296,1.39824e+08,339738624,2816.18,226.099,4,3127.71,339738624, 56981652, 56981652, 3211264, 5.96225, 339738624, 2359296, 2359296, 2359296, 144, 339738624, 339738624, 37748736, 37748736, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 6
ResNeXt50,CONV4_3_3,256,1835009,3.46505e+09,56,16.1614,4.39674e+08,6004.41,1024,28.1339,32,9,184,28,1,1,100352,524288,2.96562e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 51091512, 51091512, 100352, 2.0113, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 200704, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
ResNeXt50,CONV4_4_1,256,1835009,2.01562e+09,56,27.783,4.39674e+08,6004.41,1024,28.1384,32,9,184,28,1,1,200704,524288,5.09821e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 51104824, 51104824, 200704, 2.01078, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 100352, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
ResNeXt50,CONV4_4_2,256,393216,2.42977e+09,864,355.59,4.43134e+08,6173.98,1024,150.926,504,9,1200,216,1,1,3211264,2359296,1.39824e+08,339738624,2816.18,226.099,4,3127.71,339738624, 56981652, 56981652, 3211264, 5.96225, 339738624, 2359296, 2359296, 2359296, 144, 339738624, 339738624, 37748736, 37748736, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 6
